id,word,condition,preference,item,felicitous,mono
099130,algunos,44,0,item_10,felicitous,L2
099130,algunos,34,1,item_1,infelicitous,L2
099130,algunos,34,1,item_2,infelicitous,L2
099130,algunos,34,1,item_3,infelicitous,L2
099130,algunos,34,1,item_4,infelicitous,L2
099130,algunos,34,1,item_5,infelicitous,L2
099130,algunos,34,1,item_6,infelicitous,L2
099130,algunos,34,1,item_7,infelicitous,L2
099130,algunos,34,1,item_8,infelicitous,L2
099130,algunos,34,1,item_9,infelicitous,L2
099130,algunos,34,0,item_10,infelicitous,L2
099130,unos,44,1,item_1,felicitous,L2
099130,unos,44,1,item_2,felicitous,L2
099130,unos,44,1,item_3,felicitous,L2
099130,unos,44,1,item_4,felicitous,L2
099130,unos,44,1,item_5,felicitous,L2
099130,unos,44,1,item_6,felicitous,L2
099130,unos,44,1,item_7,felicitous,L2
099130,unos,44,1,item_8,felicitous,L2
099130,unos,44,0,item_9,felicitous,L2
099130,unos,44,0,item_10,felicitous,L2
099130,unos,34,1,item_1,infelicitous,L2
099130,unos,34,1,item_2,infelicitous,L2
099130,unos,34,1,item_3,infelicitous,L2
099130,unos,34,1,item_4,infelicitous,L2
099130,unos,34,1,item_5,infelicitous,L2
099130,unos,34,1,item_6,infelicitous,L2
099130,unos,34,1,item_7,infelicitous,L2
099130,unos,34,1,item_8,infelicitous,L2
099130,unos,34,1,item_9,infelicitous,L2
099130,unos,34,0,item_10,infelicitous,L2
097929,algunos,44,1,item_1,felicitous,L2
097929,algunos,44,1,item_2,felicitous,L2
097929,algunos,44,1,item_3,felicitous,L2
097929,algunos,44,1,item_4,felicitous,L2
097929,algunos,44,1,item_5,felicitous,L2
097929,algunos,44,1,item_6,felicitous,L2
097929,algunos,44,0,item_7,felicitous,L2
097929,algunos,44,0,item_8,felicitous,L2
097929,algunos,44,0,item_9,felicitous,L2
097929,algunos,44,0,item_10,felicitous,L2
097929,algunos,34,1,item_1,infelicitous,L2
097929,algunos,34,1,item_2,infelicitous,L2
097929,algunos,34,1,item_3,infelicitous,L2
097929,algunos,34,1,item_4,infelicitous,L2
097929,algunos,34,1,item_5,infelicitous,L2
097929,algunos,34,1,item_6,infelicitous,L2
097929,algunos,34,1,item_7,infelicitous,L2
097929,algunos,34,1,item_8,infelicitous,L2
097929,algunos,34,1,item_9,infelicitous,L2
097929,algunos,34,0,item_10,infelicitous,L2
097929,unos,44,1,item_1,felicitous,L2
097929,unos,44,1,item_2,felicitous,L2
097929,unos,44,1,item_3,felicitous,L2
097929,unos,44,1,item_4,felicitous,L2
097929,unos,44,1,item_5,felicitous,L2
097929,unos,44,1,item_6,felicitous,L2
097929,unos,44,1,item_7,felicitous,L2
097929,unos,44,1,item_8,felicitous,L2
097929,unos,44,0,item_9,felicitous,L2
097929,unos,44,0,item_10,felicitous,L2
097929,unos,34,1,item_1,infelicitous,L2
097929,unos,34,1,item_2,infelicitous,L2
097929,unos,34,1,item_3,infelicitous,L2
097929,unos,34,1,item_4,infelicitous,L2
097929,unos,34,1,item_5,infelicitous,L2
097929,unos,34,1,item_6,infelicitous,L2
097929,unos,34,1,item_7,infelicitous,L2
097929,unos,34,1,item_8,infelicitous,L2
097929,unos,34,1,item_9,infelicitous,L2
097929,unos,34,0,item_10,infelicitous,L2
092644,algunos,44,1,item_1,felicitous,L2
092644,algunos,44,1,item_2,felicitous,L2
092644,algunos,44,1,item_3,felicitous,L2
092644,algunos,44,1,item_4,felicitous,L2
092644,algunos,44,1,item_5,felicitous,L2
092644,algunos,44,1,item_6,felicitous,L2
092644,algunos,44,0,item_7,felicitous,L2
092644,algunos,44,0,item_8,felicitous,L2
092644,algunos,44,0,item_9,felicitous,L2
092644,algunos,44,0,item_10,felicitous,L2
092644,algunos,34,1,item_1,infelicitous,L2
092644,algunos,34,1,item_2,infelicitous,L2
092644,algunos,34,1,item_3,infelicitous,L2
092644,algunos,34,1,item_4,infelicitous,L2
092644,algunos,34,1,item_5,infelicitous,L2
092644,algunos,34,1,item_6,infelicitous,L2
092644,algunos,34,1,item_7,infelicitous,L2
092644,algunos,34,1,item_8,infelicitous,L2
092644,algunos,34,1,item_9,infelicitous,L2
092644,algunos,34,0,item_10,infelicitous,L2
092644,unos,44,1,item_1,felicitous,L2
092644,unos,44,1,item_2,felicitous,L2
092644,unos,44,1,item_3,felicitous,L2
092644,unos,44,1,item_4,felicitous,L2
092644,unos,44,1,item_5,felicitous,L2
092644,unos,44,1,item_6,felicitous,L2
092644,unos,44,1,item_7,felicitous,L2
092644,unos,44,1,item_8,felicitous,L2
092644,unos,44,1,item_9,felicitous,L2
092644,unos,44,0,item_10,felicitous,L2
092644,unos,34,1,item_1,infelicitous,L2
092644,unos,34,1,item_2,infelicitous,L2
092644,unos,34,1,item_3,infelicitous,L2
092644,unos,34,1,item_4,infelicitous,L2
092644,unos,34,1,item_5,infelicitous,L2
092644,unos,34,1,item_6,infelicitous,L2
092644,unos,34,1,item_7,infelicitous,L2
092644,unos,34,1,item_8,infelicitous,L2
092644,unos,34,0,item_9,infelicitous,L2
092644,unos,34,0,item_10,infelicitous,L2
096205,algunos,44,1,item_1,felicitous,L2
096205,algunos,44,1,item_2,felicitous,L2
096205,algunos,44,1,item_3,felicitous,L2
096205,algunos,44,1,item_4,felicitous,L2
096205,algunos,44,1,item_5,felicitous,L2
096205,algunos,44,1,item_6,felicitous,L2
096205,algunos,44,0,item_7,felicitous,L2
096205,algunos,44,0,item_8,felicitous,L2
096205,algunos,44,0,item_9,felicitous,L2
096205,algunos,44,0,item_10,felicitous,L2
096205,algunos,34,1,item_1,infelicitous,L2
096205,algunos,34,1,item_2,infelicitous,L2
096205,algunos,34,1,item_3,infelicitous,L2
096205,algunos,34,1,item_4,infelicitous,L2
096205,algunos,34,1,item_5,infelicitous,L2
096205,algunos,34,1,item_6,infelicitous,L2
096205,algunos,34,1,item_7,infelicitous,L2
096205,algunos,34,1,item_8,infelicitous,L2
096205,algunos,34,1,item_9,infelicitous,L2
096205,algunos,34,0,item_10,infelicitous,L2
096205,unos,44,1,item_1,felicitous,L2
096205,unos,44,1,item_2,felicitous,L2
096205,unos,44,1,item_3,felicitous,L2
096205,unos,44,1,item_4,felicitous,L2
096205,unos,44,1,item_5,felicitous,L2
096205,unos,44,1,item_6,felicitous,L2
096205,unos,44,1,item_7,felicitous,L2
096205,unos,44,1,item_8,felicitous,L2
096205,unos,44,1,item_9,felicitous,L2
096205,unos,44,0,item_10,felicitous,L2
096205,unos,34,1,item_1,infelicitous,L2
096205,unos,34,1,item_2,infelicitous,L2
096205,unos,34,1,item_3,infelicitous,L2
096205,unos,34,1,item_4,infelicitous,L2
096205,unos,34,1,item_5,infelicitous,L2
096205,unos,34,1,item_6,infelicitous,L2
096205,unos,34,1,item_7,infelicitous,L2
096205,unos,34,1,item_8,infelicitous,L2
096205,unos,34,1,item_9,infelicitous,L2
096205,unos,34,0,item_10,infelicitous,L2
094721,algunos,44,1,item_1,felicitous,L2
094721,algunos,44,1,item_2,felicitous,L2
094721,algunos,44,1,item_3,felicitous,L2
094721,algunos,44,1,item_4,felicitous,L2
094721,algunos,44,1,item_5,felicitous,L2
094721,algunos,44,1,item_6,felicitous,L2
094721,algunos,44,1,item_7,felicitous,L2
094721,algunos,44,0,item_8,felicitous,L2
094721,algunos,44,0,item_9,felicitous,L2
094721,algunos,44,0,item_10,felicitous,L2
094721,algunos,34,1,item_1,infelicitous,L2
094721,algunos,34,1,item_2,infelicitous,L2
094721,algunos,34,1,item_3,infelicitous,L2
094721,algunos,34,1,item_4,infelicitous,L2
094721,algunos,34,1,item_5,infelicitous,L2
094721,algunos,34,1,item_6,infelicitous,L2
094721,algunos,34,1,item_7,infelicitous,L2
094721,algunos,34,1,item_8,infelicitous,L2
094721,algunos,34,1,item_9,infelicitous,L2
094721,algunos,34,0,item_10,infelicitous,L2
094721,unos,44,1,item_1,felicitous,L2
094721,unos,44,1,item_2,felicitous,L2
094721,unos,44,1,item_3,felicitous,L2
094721,unos,44,1,item_4,felicitous,L2
094721,unos,44,1,item_5,felicitous,L2
094721,unos,44,1,item_6,felicitous,L2
094721,unos,44,1,item_7,felicitous,L2
094721,unos,44,1,item_8,felicitous,L2
094721,unos,44,1,item_9,felicitous,L2
094721,unos,44,0,item_10,felicitous,L2
094721,unos,34,1,item_1,infelicitous,L2
094721,unos,34,1,item_2,infelicitous,L2
094721,unos,34,1,item_3,infelicitous,L2
094721,unos,34,1,item_4,infelicitous,L2
094721,unos,34,1,item_5,infelicitous,L2
094721,unos,34,1,item_6,infelicitous,L2
094721,unos,34,1,item_7,infelicitous,L2
094721,unos,34,1,item_8,infelicitous,L2
094721,unos,34,0,item_9,infelicitous,L2
094721,unos,34,0,item_10,infelicitous,L2
094912,algunos,44,1,item_1,felicitous,L2
094912,algunos,44,1,item_2,felicitous,L2
094912,algunos,44,1,item_3,felicitous,L2
094912,algunos,44,1,item_4,felicitous,L2
094912,algunos,44,1,item_5,felicitous,L2
094912,algunos,44,1,item_6,felicitous,L2
094912,algunos,44,0,item_7,felicitous,L2
094912,algunos,44,0,item_8,felicitous,L2
094912,algunos,44,0,item_9,felicitous,L2
094912,algunos,44,0,item_10,felicitous,L2
094912,algunos,34,1,item_1,infelicitous,L2
094912,algunos,34,1,item_2,infelicitous,L2
094912,algunos,34,1,item_3,infelicitous,L2
094912,algunos,34,1,item_4,infelicitous,L2
094912,algunos,34,1,item_5,infelicitous,L2
094912,algunos,34,1,item_6,infelicitous,L2
094912,algunos,34,1,item_7,infelicitous,L2
094912,algunos,34,1,item_8,infelicitous,L2
094912,algunos,34,1,item_9,infelicitous,L2
094912,algunos,34,0,item_10,infelicitous,L2
094912,unos,44,1,item_1,felicitous,L2
094912,unos,44,1,item_2,felicitous,L2
094912,unos,44,1,item_3,felicitous,L2
094912,unos,44,1,item_4,felicitous,L2
094912,unos,44,1,item_5,felicitous,L2
094912,unos,44,1,item_6,felicitous,L2
094912,unos,44,1,item_7,felicitous,L2
094912,unos,44,1,item_8,felicitous,L2
094912,unos,44,1,item_9,felicitous,L2
094912,unos,44,0,item_10,felicitous,L2
094912,unos,34,1,item_1,infelicitous,L2
094912,unos,34,1,item_2,infelicitous,L2
094912,unos,34,1,item_3,infelicitous,L2
094912,unos,34,1,item_4,infelicitous,L2
094912,unos,34,1,item_5,infelicitous,L2
094912,unos,34,1,item_6,infelicitous,L2
094912,unos,34,1,item_7,infelicitous,L2
094912,unos,34,1,item_8,infelicitous,L2
094912,unos,34,0,item_9,infelicitous,L2
094912,unos,34,0,item_10,infelicitous,L2
095736,algunos,44,1,item_1,felicitous,L2
095736,algunos,44,1,item_2,felicitous,L2
095736,algunos,44,1,item_3,felicitous,L2
095736,algunos,44,1,item_4,felicitous,L2
095736,algunos,44,1,item_5,felicitous,L2
095736,algunos,44,1,item_6,felicitous,L2
095736,algunos,44,1,item_7,felicitous,L2
095736,algunos,44,0,item_8,felicitous,L2
095736,algunos,44,0,item_9,felicitous,L2
095736,algunos,44,0,item_10,felicitous,L2
095736,algunos,34,1,item_1,infelicitous,L2
095736,algunos,34,1,item_2,infelicitous,L2
095736,algunos,34,1,item_3,infelicitous,L2
095736,algunos,34,1,item_4,infelicitous,L2
095736,algunos,34,1,item_5,infelicitous,L2
095736,algunos,34,1,item_6,infelicitous,L2
095736,algunos,34,1,item_7,infelicitous,L2
095736,algunos,34,1,item_8,infelicitous,L2
095736,algunos,34,1,item_9,infelicitous,L2
095736,algunos,34,0,item_10,infelicitous,L2
095736,unos,44,1,item_1,felicitous,L2
095736,unos,44,1,item_2,felicitous,L2
095736,unos,44,1,item_3,felicitous,L2
095736,unos,44,1,item_4,felicitous,L2
095736,unos,44,1,item_5,felicitous,L2
095736,unos,44,1,item_6,felicitous,L2
095736,unos,44,1,item_7,felicitous,L2
095736,unos,44,1,item_8,felicitous,L2
095736,unos,44,0,item_9,felicitous,L2
095736,unos,44,0,item_10,felicitous,L2
095736,unos,34,1,item_1,infelicitous,L2
095736,unos,34,1,item_2,infelicitous,L2
095736,unos,34,1,item_3,infelicitous,L2
095736,unos,34,1,item_4,infelicitous,L2
095736,unos,34,1,item_5,infelicitous,L2
095736,unos,34,1,item_6,infelicitous,L2
095736,unos,34,1,item_7,infelicitous,L2
095736,unos,34,1,item_8,infelicitous,L2
095736,unos,34,1,item_9,infelicitous,L2
095736,unos,34,0,item_10,infelicitous,L2
096314,algunos,44,1,item_1,felicitous,L2
096314,algunos,44,1,item_2,felicitous,L2
096314,algunos,44,1,item_3,felicitous,L2
096314,algunos,44,1,item_4,felicitous,L2
096314,algunos,44,1,item_5,felicitous,L2
096314,algunos,44,1,item_6,felicitous,L2
096314,algunos,44,1,item_7,felicitous,L2
096314,algunos,44,0,item_8,felicitous,L2
096314,algunos,44,0,item_9,felicitous,L2
096314,algunos,44,0,item_10,felicitous,L2
096314,algunos,34,1,item_1,infelicitous,L2
096314,algunos,34,1,item_2,infelicitous,L2
096314,algunos,34,1,item_3,infelicitous,L2
096314,algunos,34,1,item_4,infelicitous,L2
096314,algunos,34,1,item_5,infelicitous,L2
096314,algunos,34,1,item_6,infelicitous,L2
096314,algunos,34,1,item_7,infelicitous,L2
096314,algunos,34,1,item_8,infelicitous,L2
096314,algunos,34,1,item_9,infelicitous,L2
096314,algunos,34,1,item_10,infelicitous,L2
096314,unos,44,1,item_1,felicitous,L2
096314,unos,44,1,item_2,felicitous,L2
096314,unos,44,1,item_3,felicitous,L2
096314,unos,44,1,item_4,felicitous,L2
096314,unos,44,1,item_5,felicitous,L2
096314,unos,44,1,item_6,felicitous,L2
096314,unos,44,1,item_7,felicitous,L2
096314,unos,44,1,item_8,felicitous,L2
096314,unos,44,1,item_9,felicitous,L2
096314,unos,44,0,item_10,felicitous,L2
096314,unos,34,1,item_1,infelicitous,L2
096314,unos,34,1,item_2,infelicitous,L2
096314,unos,34,1,item_3,infelicitous,L2
096314,unos,34,1,item_4,infelicitous,L2
096314,unos,34,1,item_5,infelicitous,L2
096314,unos,34,1,item_6,infelicitous,L2
096314,unos,34,1,item_7,infelicitous,L2
096314,unos,34,1,item_8,infelicitous,L2
096314,unos,34,0,item_9,infelicitous,L2
096314,unos,34,0,item_10,infelicitous,L2
092036,algunos,44,1,item_1,felicitous,L2
092036,algunos,44,1,item_2,felicitous,L2
092036,algunos,44,1,item_3,felicitous,L2
092036,algunos,44,1,item_4,felicitous,L2
092036,algunos,44,1,item_5,felicitous,L2
092036,algunos,44,1,item_6,felicitous,L2
092036,algunos,44,1,item_7,felicitous,L2
092036,algunos,44,0,item_8,felicitous,L2
092036,algunos,44,0,item_9,felicitous,L2
092036,algunos,44,0,item_10,felicitous,L2
092036,algunos,34,1,item_1,infelicitous,L2
092036,algunos,34,1,item_2,infelicitous,L2
092036,algunos,34,1,item_3,infelicitous,L2
092036,algunos,34,1,item_4,infelicitous,L2
092036,algunos,34,1,item_5,infelicitous,L2
092036,algunos,34,1,item_6,infelicitous,L2
092036,algunos,34,1,item_7,infelicitous,L2
092036,algunos,34,1,item_8,infelicitous,L2
092036,algunos,34,1,item_9,infelicitous,L2
092036,algunos,34,0,item_10,infelicitous,L2
092036,unos,44,1,item_1,felicitous,L2
092036,unos,44,1,item_2,felicitous,L2
092036,unos,44,1,item_3,felicitous,L2
092036,unos,44,1,item_4,felicitous,L2
092036,unos,44,1,item_5,felicitous,L2
092036,unos,44,1,item_6,felicitous,L2
092036,unos,44,1,item_7,felicitous,L2
092036,unos,44,1,item_8,felicitous,L2
092036,unos,44,0,item_9,felicitous,L2
092036,unos,44,0,item_10,felicitous,L2
092036,unos,34,1,item_1,infelicitous,L2
092036,unos,34,1,item_2,infelicitous,L2
092036,unos,34,1,item_3,infelicitous,L2
092036,unos,34,1,item_4,infelicitous,L2
092036,unos,34,1,item_5,infelicitous,L2
092036,unos,34,1,item_6,infelicitous,L2
092036,unos,34,1,item_7,infelicitous,L2
092036,unos,34,1,item_8,infelicitous,L2
092036,unos,34,0,item_9,infelicitous,L2
092036,unos,34,0,item_10,infelicitous,L2
098678,algunos,44,1,item_1,felicitous,L2
098678,algunos,44,1,item_2,felicitous,L2
098678,algunos,44,1,item_3,felicitous,L2
098678,algunos,44,1,item_4,felicitous,L2
098678,algunos,44,1,item_5,felicitous,L2
098678,algunos,44,1,item_6,felicitous,L2
098678,algunos,44,1,item_7,felicitous,L2
098678,algunos,44,0,item_8,felicitous,L2
098678,algunos,44,0,item_9,felicitous,L2
098678,algunos,44,0,item_10,felicitous,L2
098678,algunos,34,1,item_1,infelicitous,L2
098678,algunos,34,1,item_2,infelicitous,L2
098678,algunos,34,1,item_3,infelicitous,L2
098678,algunos,34,1,item_4,infelicitous,L2
098678,algunos,34,1,item_5,infelicitous,L2
098678,algunos,34,1,item_6,infelicitous,L2
098678,algunos,34,1,item_7,infelicitous,L2
098678,algunos,34,1,item_8,infelicitous,L2
098678,algunos,34,1,item_9,infelicitous,L2
098678,algunos,34,0,item_10,infelicitous,L2
098678,unos,44,1,item_1,felicitous,L2
098678,unos,44,1,item_2,felicitous,L2
098678,unos,44,1,item_3,felicitous,L2
098678,unos,44,1,item_4,felicitous,L2
098678,unos,44,1,item_5,felicitous,L2
098678,unos,44,1,item_6,felicitous,L2
098678,unos,44,1,item_7,felicitous,L2
098678,unos,44,1,item_8,felicitous,L2
098678,unos,44,1,item_9,felicitous,L2
098678,unos,44,0,item_10,felicitous,L2
098678,unos,34,1,item_1,infelicitous,L2
098678,unos,34,1,item_2,infelicitous,L2
098678,unos,34,1,item_3,infelicitous,L2
098678,unos,34,1,item_4,infelicitous,L2
098678,unos,34,1,item_5,infelicitous,L2
098678,unos,34,1,item_6,infelicitous,L2
098678,unos,34,1,item_7,infelicitous,L2
098678,unos,34,1,item_8,infelicitous,L2
098678,unos,34,0,item_9,infelicitous,L2
098678,unos,34,0,item_10,infelicitous,L2
091000,algunos,44,1,item_1,felicitous,L2
091000,algunos,44,1,item_2,felicitous,L2
091000,algunos,44,1,item_3,felicitous,L2
091000,algunos,44,1,item_4,felicitous,L2
091000,algunos,44,1,item_5,felicitous,L2
091000,algunos,44,1,item_6,felicitous,L2
091000,algunos,44,0,item_7,felicitous,L2
091000,algunos,44,0,item_8,felicitous,L2
091000,algunos,44,0,item_9,felicitous,L2
091000,algunos,44,0,item_10,felicitous,L2
091000,algunos,34,1,item_1,infelicitous,L2
091000,algunos,34,1,item_2,infelicitous,L2
091000,algunos,34,1,item_3,infelicitous,L2
091000,algunos,34,1,item_4,infelicitous,L2
091000,algunos,34,1,item_5,infelicitous,L2
091000,algunos,34,1,item_6,infelicitous,L2
091000,algunos,34,1,item_7,infelicitous,L2
091000,algunos,34,1,item_8,infelicitous,L2
091000,algunos,34,1,item_9,infelicitous,L2
091000,algunos,34,0,item_10,infelicitous,L2
091000,unos,44,1,item_1,felicitous,L2
091000,unos,44,1,item_2,felicitous,L2
091000,unos,44,1,item_3,felicitous,L2
091000,unos,44,1,item_4,felicitous,L2
091000,unos,44,1,item_5,felicitous,L2
091000,unos,44,1,item_6,felicitous,L2
091000,unos,44,1,item_7,felicitous,L2
091000,unos,44,1,item_8,felicitous,L2
091000,unos,44,1,item_9,felicitous,L2
091000,unos,44,0,item_10,felicitous,L2
091000,unos,34,1,item_1,infelicitous,L2
091000,unos,34,1,item_2,infelicitous,L2
091000,unos,34,1,item_3,infelicitous,L2
091000,unos,34,1,item_4,infelicitous,L2
091000,unos,34,1,item_5,infelicitous,L2
091000,unos,34,1,item_6,infelicitous,L2
091000,unos,34,1,item_7,infelicitous,L2
091000,unos,34,1,item_8,infelicitous,L2
091000,unos,34,0,item_9,infelicitous,L2
091000,unos,34,0,item_10,infelicitous,L2
092262,algunos,44,1,item_1,felicitous,L2
092262,algunos,44,1,item_2,felicitous,L2
092262,algunos,44,1,item_3,felicitous,L2
092262,algunos,44,1,item_4,felicitous,L2
092262,algunos,44,1,item_5,felicitous,L2
092262,algunos,44,1,item_6,felicitous,L2
092262,algunos,44,1,item_7,felicitous,L2
092262,algunos,44,0,item_8,felicitous,L2
092262,algunos,44,0,item_9,felicitous,L2
092262,algunos,44,0,item_10,felicitous,L2
092262,algunos,34,1,item_1,infelicitous,L2
092262,algunos,34,1,item_2,infelicitous,L2
092262,algunos,34,1,item_3,infelicitous,L2
092262,algunos,34,1,item_4,infelicitous,L2
092262,algunos,34,1,item_5,infelicitous,L2
092262,algunos,34,1,item_6,infelicitous,L2
092262,algunos,34,1,item_7,infelicitous,L2
092262,algunos,34,1,item_8,infelicitous,L2
092262,algunos,34,1,item_9,infelicitous,L2
092262,algunos,34,0,item_10,infelicitous,L2
092262,unos,44,1,item_1,felicitous,L2
092262,unos,44,1,item_2,felicitous,L2
092262,unos,44,1,item_3,felicitous,L2
092262,unos,44,1,item_4,felicitous,L2
092262,unos,44,1,item_5,felicitous,L2
092262,unos,44,1,item_6,felicitous,L2
092262,unos,44,1,item_7,felicitous,L2
092262,unos,44,1,item_8,felicitous,L2
092262,unos,44,0,item_9,felicitous,L2
092262,unos,44,0,item_10,felicitous,L2
092262,unos,34,1,item_1,infelicitous,L2
092262,unos,34,1,item_2,infelicitous,L2
092262,unos,34,1,item_3,infelicitous,L2
092262,unos,34,1,item_4,infelicitous,L2
092262,unos,34,1,item_5,infelicitous,L2
092262,unos,34,1,item_6,infelicitous,L2
092262,unos,34,1,item_7,infelicitous,L2
092262,unos,34,1,item_8,infelicitous,L2
092262,unos,34,0,item_9,infelicitous,L2
092262,unos,34,0,item_10,infelicitous,L2
095464,algunos,44,1,item_1,felicitous,L2
095464,algunos,44,1,item_2,felicitous,L2
095464,algunos,44,1,item_3,felicitous,L2
095464,algunos,44,1,item_4,felicitous,L2
095464,algunos,44,1,item_5,felicitous,L2
095464,algunos,44,1,item_6,felicitous,L2
095464,algunos,44,1,item_7,felicitous,L2
095464,algunos,44,0,item_8,felicitous,L2
095464,algunos,44,0,item_9,felicitous,L2
095464,algunos,44,0,item_10,felicitous,L2
095464,algunos,34,1,item_1,infelicitous,L2
095464,algunos,34,1,item_2,infelicitous,L2
095464,algunos,34,1,item_3,infelicitous,L2
095464,algunos,34,1,item_4,infelicitous,L2
095464,algunos,34,1,item_5,infelicitous,L2
095464,algunos,34,1,item_6,infelicitous,L2
095464,algunos,34,1,item_7,infelicitous,L2
095464,algunos,34,1,item_8,infelicitous,L2
095464,algunos,34,1,item_9,infelicitous,L2
095464,algunos,34,1,item_10,infelicitous,L2
095464,unos,44,1,item_1,felicitous,L2
095464,unos,44,1,item_2,felicitous,L2
095464,unos,44,1,item_3,felicitous,L2
095464,unos,44,1,item_4,felicitous,L2
095464,unos,44,1,item_5,felicitous,L2
095464,unos,44,1,item_6,felicitous,L2
095464,unos,44,1,item_7,felicitous,L2
095464,unos,44,1,item_8,felicitous,L2
095464,unos,44,1,item_9,felicitous,L2
095464,unos,44,0,item_10,felicitous,L2
095464,unos,34,1,item_1,infelicitous,L2
095464,unos,34,1,item_2,infelicitous,L2
095464,unos,34,1,item_3,infelicitous,L2
095464,unos,34,1,item_4,infelicitous,L2
095464,unos,34,1,item_5,infelicitous,L2
095464,unos,34,1,item_6,infelicitous,L2
095464,unos,34,1,item_7,infelicitous,L2
095464,unos,34,1,item_8,infelicitous,L2
095464,unos,34,0,item_9,infelicitous,L2
095464,unos,34,0,item_10,infelicitous,L2
095642,algunos,44,1,item_1,felicitous,L2
095642,algunos,44,1,item_2,felicitous,L2
095642,algunos,44,1,item_3,felicitous,L2
095642,algunos,44,1,item_4,felicitous,L2
095642,algunos,44,1,item_5,felicitous,L2
095642,algunos,44,1,item_6,felicitous,L2
095642,algunos,44,0,item_7,felicitous,L2
095642,algunos,44,0,item_8,felicitous,L2
095642,algunos,44,0,item_9,felicitous,L2
095642,algunos,44,0,item_10,felicitous,L2
095642,algunos,34,1,item_1,infelicitous,L2
095642,algunos,34,1,item_2,infelicitous,L2
095642,algunos,34,1,item_3,infelicitous,L2
095642,algunos,34,1,item_4,infelicitous,L2
095642,algunos,34,1,item_5,infelicitous,L2
095642,algunos,34,1,item_6,infelicitous,L2
095642,algunos,34,1,item_7,infelicitous,L2
095642,algunos,34,1,item_8,infelicitous,L2
095642,algunos,34,1,item_9,infelicitous,L2
095642,algunos,34,0,item_10,infelicitous,L2
095642,unos,44,1,item_1,felicitous,L2
095642,unos,44,1,item_2,felicitous,L2
095642,unos,44,1,item_3,felicitous,L2
095642,unos,44,1,item_4,felicitous,L2
095642,unos,44,1,item_5,felicitous,L2
095642,unos,44,1,item_6,felicitous,L2
095642,unos,44,1,item_7,felicitous,L2
095642,unos,44,1,item_8,felicitous,L2
095642,unos,44,1,item_9,felicitous,L2
095642,unos,44,0,item_10,felicitous,L2
095642,unos,34,1,item_1,infelicitous,L2
095642,unos,34,1,item_2,infelicitous,L2
095642,unos,34,1,item_3,infelicitous,L2
095642,unos,34,1,item_4,infelicitous,L2
095642,unos,34,1,item_5,infelicitous,L2
095642,unos,34,1,item_6,infelicitous,L2
095642,unos,34,1,item_7,infelicitous,L2
095642,unos,34,1,item_8,infelicitous,L2
095642,unos,34,0,item_9,infelicitous,L2
095642,unos,34,0,item_10,infelicitous,L2
098771,algunos,44,1,item_1,felicitous,L2
098771,algunos,44,1,item_2,felicitous,L2
098771,algunos,44,1,item_3,felicitous,L2
098771,algunos,44,1,item_4,felicitous,L2
098771,algunos,44,1,item_5,felicitous,L2
098771,algunos,44,1,item_6,felicitous,L2
098771,algunos,44,1,item_7,felicitous,L2
098771,algunos,44,0,item_8,felicitous,L2
098771,algunos,44,0,item_9,felicitous,L2
098771,algunos,44,0,item_10,felicitous,L2
098771,algunos,34,1,item_1,infelicitous,L2
098771,algunos,34,1,item_2,infelicitous,L2
098771,algunos,34,1,item_3,infelicitous,L2
098771,algunos,34,1,item_4,infelicitous,L2
098771,algunos,34,1,item_5,infelicitous,L2
098771,algunos,34,1,item_6,infelicitous,L2
098771,algunos,34,1,item_7,infelicitous,L2
098771,algunos,34,1,item_8,infelicitous,L2
098771,algunos,34,1,item_9,infelicitous,L2
098771,algunos,34,0,item_10,infelicitous,L2
098771,unos,44,1,item_1,felicitous,L2
098771,unos,44,1,item_2,felicitous,L2
098771,unos,44,1,item_3,felicitous,L2
098771,unos,44,1,item_4,felicitous,L2
098771,unos,44,1,item_5,felicitous,L2
098771,unos,44,1,item_6,felicitous,L2
098771,unos,44,1,item_7,felicitous,L2
098771,unos,44,1,item_8,felicitous,L2
098771,unos,44,1,item_9,felicitous,L2
098771,unos,44,0,item_10,felicitous,L2
098771,unos,34,1,item_1,infelicitous,L2
098771,unos,34,1,item_2,infelicitous,L2
098771,unos,34,1,item_3,infelicitous,L2
098771,unos,34,1,item_4,infelicitous,L2
098771,unos,34,1,item_5,infelicitous,L2
098771,unos,34,1,item_6,infelicitous,L2
098771,unos,34,1,item_7,infelicitous,L2
098771,unos,34,1,item_8,infelicitous,L2
098771,unos,34,1,item_9,infelicitous,L2
098771,unos,34,0,item_10,infelicitous,L2
092426,algunos,44,1,item_1,felicitous,L2
092426,algunos,44,1,item_2,felicitous,L2
092426,algunos,44,1,item_3,felicitous,L2
092426,algunos,44,1,item_4,felicitous,L2
092426,algunos,44,1,item_5,felicitous,L2
092426,algunos,44,1,item_6,felicitous,L2
092426,algunos,44,1,item_7,felicitous,L2
092426,algunos,44,0,item_8,felicitous,L2
092426,algunos,44,0,item_9,felicitous,L2
092426,algunos,44,0,item_10,felicitous,L2
092426,algunos,34,1,item_1,infelicitous,L2
092426,algunos,34,1,item_2,infelicitous,L2
092426,algunos,34,1,item_3,infelicitous,L2
092426,algunos,34,1,item_4,infelicitous,L2
092426,algunos,34,1,item_5,infelicitous,L2
092426,algunos,34,1,item_6,infelicitous,L2
